room_id,hotel_id,room_type,room_number,price_per_night,availability_status
8450,85,Double,149,375.58,maintenance
8451,85,Double,150,314.03,maintenance
8452,85,Suite,151,168.28,maintenance
8453,85,Suite,152,368.21,booked
8454,85,Double,153,387.29,maintenance
8455,85,Suite,154,286.65,maintenance
8456,85,Double,155,319.13,booked
8457,85,Suite,156,61.93,available
8458,85,Double,157,398.07,booked
8459,85,Single,158,448.43,available
8460,85,Double,159,323.93,booked
8461,85,Single,160,82.71,booked
8462,85,Single,161,67.1,maintenance
8463,85,Single,162,247.36,maintenance
8464,85,Single,163,177.25,available
8465,85,Single,164,171.72,available
8466,85,Suite,165,493.18,maintenance
8467,85,Double,166,239.55,maintenance
8468,85,Double,167,71.81,booked
8469,85,Single,168,147.22,booked
8470,85,Double,169,241.46,maintenance
8471,85,Single,170,123.85,maintenance
8472,85,Single,171,427.53,maintenance
8473,85,Single,172,263.9,maintenance
8474,85,Suite,173,296.01,booked
8475,85,Single,174,263.7,booked
8476,85,Single,175,89.5,booked
8477,85,Single,176,275.78,maintenance
8478,85,Suite,177,203.85,maintenance
8479,85,Double,178,207.91,booked
8480,85,Suite,179,468.52,booked
8481,85,Double,180,269.88,booked
8482,85,Single,181,199.51,maintenance
8483,85,Double,182,479.45,booked
8484,85,Double,183,207.95,available
8485,85,Single,184,283.6,available
8486,85,Single,185,167.76,booked
8487,85,Double,186,212.12,available
8488,85,Suite,187,468.36,booked
8489,85,Single,188,281.99,maintenance
8490,85,Suite,189,459.24,booked
8491,85,Suite,190,436.37,maintenance
8492,85,Suite,191,455.05,booked
8493,85,Suite,192,381.79,available
8494,85,Single,193,435.3,available
8495,85,Suite,194,326.67,available
8496,85,Double,195,291.84,booked
8497,85,Single,196,184.25,available
8498,85,Suite,197,227.85,booked
8499,85,Double,198,385.37,booked
8500,85,Single,199,458.86,booked
8501,86,Double,100,241.69,booked
8502,86,Single,101,429.71,maintenance
8503,86,Double,102,133.47,booked
8504,86,Single,103,133.43,booked
8505,86,Single,104,487.92,maintenance
8506,86,Single,105,330.17,available
8507,86,Suite,106,483.59,booked
8508,86,Suite,107,489.33,maintenance
8509,86,Double,108,281.81,booked
8510,86,Double,109,233.83,available
8511,86,Single,110,226.29,maintenance
8512,86,Suite,111,371.92,booked
8513,86,Double,112,300.23,maintenance
8514,86,Single,113,154.84,booked
8515,86,Single,114,305.03,available
8516,86,Double,115,303.72,maintenance
8517,86,Single,116,413.64,booked
8518,86,Suite,117,325.11,maintenance
8519,86,Single,118,351.89,maintenance
8520,86,Double,119,344.75,available
8521,86,Suite,120,295.38,maintenance
8522,86,Double,121,105.42,booked
8523,86,Double,122,308.08,available
8524,86,Single,123,469.94,maintenance
8525,86,Single,124,395.33,booked
8526,86,Double,125,174.88,available
8527,86,Double,126,480.61,booked
8528,86,Single,127,75.64,booked
8529,86,Double,128,50.45,booked
8530,86,Suite,129,182.11,booked
8531,86,Single,130,146.04,available
8532,86,Double,131,192.94,booked
8533,86,Suite,132,381.44,maintenance
8534,86,Single,133,169.04,available
8535,86,Double,134,360.26,available
8536,86,Suite,135,253.02,booked
8537,86,Double,136,449.03,available
8538,86,Double,137,319.98,booked
8539,86,Single,138,165.65,maintenance
8540,86,Suite,139,145.27,maintenance
8541,86,Suite,140,380.32,maintenance
8542,86,Single,141,324.8,booked
8543,86,Single,142,289.29,available
8544,86,Double,143,373.48,available
8545,86,Single,144,170.91,maintenance
8546,86,Single,145,382.98,maintenance
8547,86,Double,146,129.05,booked
8548,86,Suite,147,423.35,available
8549,86,Suite,148,473.79,maintenance
8550,86,Single,149,86.05,maintenance
8551,86,Single,150,292.69,booked
8552,86,Double,151,259.88,booked
8553,86,Suite,152,87.28,maintenance
8554,86,Double,153,347.62,booked
8555,86,Single,154,149.54,booked
8556,86,Suite,155,372.68,booked
8557,86,Suite,156,393.36,maintenance
8558,86,Double,157,498.83,available
8559,86,Suite,158,171.42,maintenance
8560,86,Single,159,328.66,available
8561,86,Double,160,284.47,available
8562,86,Suite,161,390.76,available
8563,86,Suite,162,106.86,maintenance
8564,86,Single,163,211.31,booked
8565,86,Double,164,490.93,booked
8566,86,Suite,165,316.81,booked
8567,86,Single,166,476.88,maintenance
8568,86,Suite,167,401.77,booked
8569,86,Single,168,125.15,available
8570,86,Double,169,309.51,maintenance
8571,86,Double,170,250.44,maintenance
8572,86,Suite,171,464.68,booked
8573,86,Double,172,241.47,maintenance
8574,86,Suite,173,278.87,available
8575,86,Single,174,316.23,available
8576,86,Single,175,167.51,booked
8577,86,Double,176,223.74,maintenance
8578,86,Double,177,480.57,maintenance
8579,86,Suite,178,426.48,maintenance
8580,86,Double,179,434.53,available
8581,86,Single,180,233.65,booked
8582,86,Single,181,209.04,maintenance
8583,86,Suite,182,338.35,maintenance
8584,86,Single,183,491.93,available
8585,86,Single,184,389.19,available
8586,86,Single,185,52.37,available
8587,86,Single,186,129.79,maintenance
8588,86,Double,187,106.04,available
8589,86,Double,188,143.85,booked
8590,86,Double,189,437.21,available
8591,86,Suite,190,283.31,booked
8592,86,Single,191,397.91,available
8593,86,Single,192,406.71,available
8594,86,Single,193,208.88,maintenance
8595,86,Single,194,201.84,available
8596,86,Double,195,437.58,booked
8597,86,Double,196,130.7,booked
8598,86,Suite,197,324.6,maintenance
8599,86,Single,198,154.28,booked
8600,86,Single,199,240.0,booked
8601,87,Double,100,455.14,available
8602,87,Double,101,223.43,available
8603,87,Double,102,152.51,booked
8604,87,Suite,103,283.45,maintenance
8605,87,Double,104,152.42,available
8606,87,Double,105,191.34,booked
8607,87,Double,106,485.03,available
8608,87,Suite,107,334.51,booked
8609,87,Single,108,249.09,booked
8610,87,Suite,109,458.01,available
8611,87,Suite,110,320.96,available
8612,87,Double,111,360.79,booked
8613,87,Suite,112,309.7,available
8614,87,Suite,113,339.59,available
8615,87,Double,114,284.01,available
8616,87,Suite,115,258.9,available
8617,87,Double,116,147.66,booked
8618,87,Single,117,147.15,available
8619,87,Single,118,95.22,booked
8620,87,Single,119,199.74,booked
8621,87,Suite,120,171.58,booked
8622,87,Single,121,317.79,available
8623,87,Double,122,376.81,maintenance
8624,87,Double,123,339.02,available
8625,87,Suite,124,415.09,available
8626,87,Single,125,383.55,available
8627,87,Single,126,148.27,available
8628,87,Single,127,279.7,maintenance
8629,87,Suite,128,312.43,available
8630,87,Double,129,278.59,booked
8631,87,Single,130,316.78,maintenance
8632,87,Double,131,473.86,maintenance
8633,87,Single,132,169.15,available
8634,87,Single,133,145.46,maintenance
8635,87,Single,134,87.68,maintenance
8636,87,Suite,135,341.54,maintenance
8637,87,Double,136,85.85,available
8638,87,Double,137,230.04,maintenance
8639,87,Double,138,74.97,maintenance
8640,87,Suite,139,375.03,maintenance
8641,87,Single,140,134.37,booked
8642,87,Suite,141,344.81,maintenance
8643,87,Single,142,399.93,booked
8644,87,Double,143,317.01,booked
8645,87,Double,144,407.96,maintenance
8646,87,Double,145,383.26,maintenance
8647,87,Double,146,319.43,available
8648,87,Double,147,324.38,maintenance
8649,87,Suite,148,307.22,maintenance
8650,87,Suite,149,352.46,available
8651,87,Single,150,376.1,booked
8652,87,Single,151,497.91,available
8653,87,Double,152,270.4,booked
8654,87,Single,153,339.12,booked
8655,87,Suite,154,390.47,available
8656,87,Suite,155,432.14,available
8657,87,Double,156,63.7,booked
8658,87,Double,157,201.68,booked
8659,87,Double,158,247.57,available
8660,87,Suite,159,409.85,maintenance
8661,87,Single,160,305.65,available
8662,87,Single,161,225.34,booked
8663,87,Double,162,135.97,maintenance
8664,87,Single,163,144.22,booked
8665,87,Suite,164,210.79,maintenance
8666,87,Suite,165,104.77,booked
8667,87,Suite,166,254.03,available
8668,87,Single,167,324.04,available
8669,87,Single,168,388.46,maintenance
8670,87,Double,169,409.71,available
8671,87,Double,170,189.5,maintenance
8672,87,Double,171,276.75,available
8673,87,Suite,172,91.82,available
8674,87,Suite,173,405.43,booked
8675,87,Double,174,299.44,maintenance
8676,87,Suite,175,63.59,available
8677,87,Suite,176,370.91,available
8678,87,Double,177,228.05,maintenance
8679,87,Single,178,53.01,maintenance
8680,87,Single,179,348.62,booked
8681,87,Single,180,459.49,available
8682,87,Single,181,141.31,maintenance
8683,87,Suite,182,94.12,available
8684,87,Suite,183,438.15,maintenance
8685,87,Suite,184,83.43,available
8686,87,Single,185,158.23,maintenance
8687,87,Single,186,488.02,booked
8688,87,Double,187,77.35,maintenance
8689,87,Single,188,179.54,maintenance
8690,87,Suite,189,458.06,maintenance
8691,87,Double,190,238.49,available
8692,87,Suite,191,402.8,maintenance
8693,87,Double,192,134.61,booked
8694,87,Double,193,344.25,booked
8695,87,Double,194,76.24,available
8696,87,Double,195,58.39,booked
8697,87,Single,196,286.69,maintenance
8698,87,Suite,197,53.49,booked
8699,87,Double,198,451.31,available
8700,87,Suite,199,202.54,available
8701,88,Single,100,326.18,maintenance
8702,88,Suite,101,181.79,maintenance
8703,88,Double,102,379.31,maintenance
8704,88,Double,103,317.75,maintenance
8705,88,Suite,104,177.16,maintenance
8706,88,Single,105,181.72,available
8707,88,Double,106,495.99,available
8708,88,Single,107,58.99,available
8709,88,Double,108,413.02,available
8710,88,Suite,109,75.9,available
8711,88,Double,110,333.19,booked
8712,88,Suite,111,204.38,booked
8713,88,Single,112,459.58,maintenance
8714,88,Double,113,52.29,booked
8715,88,Suite,114,418.83,available
8716,88,Suite,115,379.65,maintenance
8717,88,Double,116,325.33,maintenance
8718,88,Single,117,85.47,maintenance
8719,88,Single,118,98.59,maintenance
8720,88,Double,119,345.77,available
8721,88,Suite,120,99.19,maintenance
8722,88,Double,121,378.56,available
8723,88,Single,122,102.99,maintenance
8724,88,Suite,123,134.06,booked
8725,88,Double,124,448.68,available
8726,88,Single,125,227.36,booked
8727,88,Suite,126,85.7,booked
8728,88,Suite,127,169.78,available
8729,88,Suite,128,289.78,booked
8730,88,Suite,129,236.76,maintenance
8731,88,Double,130,275.0,booked
8732,88,Suite,131,285.25,available
8733,88,Single,132,193.46,maintenance
8734,88,Single,133,442.8,maintenance
8735,88,Double,134,322.32,maintenance
8736,88,Single,135,462.48,booked
8737,88,Double,136,82.22,booked
8738,88,Double,137,293.08,maintenance
8739,88,Single,138,412.78,available
8740,88,Single,139,462.86,maintenance
8741,88,Single,140,120.32,available
8742,88,Double,141,53.01,maintenance
8743,88,Suite,142,80.29,booked
8744,88,Suite,143,68.74,booked
8745,88,Double,144,428.34,available
8746,88,Single,145,379.61,maintenance
8747,88,Suite,146,107.41,available
8748,88,Single,147,419.51,booked
8749,88,Single,148,232.42,booked
8750,88,Single,149,254.56,maintenance
8751,88,Double,150,382.6,booked
8752,88,Suite,151,143.69,booked
8753,88,Double,152,50.94,available
8754,88,Double,153,390.89,maintenance
8755,88,Double,154,180.0,maintenance
8756,88,Double,155,493.24,maintenance
8757,88,Suite,156,118.48,available
8758,88,Single,157,336.42,available
8759,88,Double,158,173.26,maintenance
8760,88,Double,159,99.54,maintenance
8761,88,Double,160,243.92,booked
8762,88,Double,161,272.93,maintenance
8763,88,Suite,162,204.6,available
8764,88,Suite,163,326.21,available
8765,88,Double,164,316.75,available
8766,88,Double,165,180.48,booked
8767,88,Double,166,232.41,booked
8768,88,Double,167,190.47,booked
8769,88,Single,168,169.8,available
8770,88,Single,169,218.63,booked
8771,88,Double,170,311.36,maintenance
8772,88,Double,171,464.34,maintenance
8773,88,Single,172,363.5,available
8774,88,Single,173,79.03,available
8775,88,Suite,174,173.12,available
8776,88,Single,175,123.88,maintenance
8777,88,Single,176,70.01,available
8778,88,Double,177,120.84,booked
8779,88,Double,178,168.57,maintenance
8780,88,Double,179,473.79,booked
8781,88,Single,180,84.45,booked
8782,88,Single,181,178.89,booked
8783,88,Single,182,241.27,maintenance
8784,88,Single,183,226.42,booked
8785,88,Suite,184,461.52,maintenance
8786,88,Double,185,436.14,available
8787,88,Single,186,498.72,available
8788,88,Single,187,381.35,available
8789,88,Suite,188,182.71,maintenance
8790,88,Suite,189,178.3,maintenance
8791,88,Single,190,191.97,booked
8792,88,Suite,191,80.93,available
8793,88,Double,192,176.95,available
8794,88,Single,193,303.66,booked
8795,88,Double,194,222.41,available
8796,88,Single,195,276.48,booked
8797,88,Double,196,241.13,maintenance
8798,88,Single,197,95.4,maintenance
8799,88,Suite,198,428.0,available
8800,88,Double,199,239.69,available
8801,89,Double,100,281.79,booked
8802,89,Double,101,169.69,maintenance
8803,89,Suite,102,390.3,available
8804,89,Suite,103,67.12,maintenance
8805,89,Double,104,483.32,maintenance
8806,89,Suite,105,382.39,maintenance
8807,89,Suite,106,143.8,available
8808,89,Double,107,288.04,booked
8809,89,Suite,108,218.01,available
8810,89,Suite,109,290.29,booked
8811,89,Single,110,365.45,available
8812,89,Suite,111,279.98,booked
8813,89,Double,112,332.77,available
8814,89,Suite,113,132.49,maintenance
8815,89,Suite,114,486.08,booked
8816,89,Double,115,460.87,available
8817,89,Double,116,131.12,available
8818,89,Double,117,308.07,maintenance
8819,89,Suite,118,443.19,maintenance
8820,89,Suite,119,229.6,available
8821,89,Double,120,225.41,booked
8822,89,Double,121,295.77,available
8823,89,Double,122,478.78,available
8824,89,Double,123,291.5,maintenance
8825,89,Single,124,112.28,available
8826,89,Double,125,190.77,maintenance
8827,89,Double,126,377.92,maintenance
8828,89,Suite,127,164.78,maintenance
8829,89,Double,128,223.12,available
8830,89,Single,129,257.06,maintenance
8831,89,Suite,130,281.1,maintenance
8832,89,Suite,131,178.48,maintenance
8833,89,Double,132,140.73,available
8834,89,Double,133,280.31,available
8835,89,Single,134,194.32,booked
8836,89,Double,135,224.55,maintenance
8837,89,Double,136,361.12,maintenance
8838,89,Double,137,296.37,maintenance
8839,89,Double,138,331.15,available
8840,89,Single,139,286.16,booked
8841,89,Suite,140,131.53,maintenance
8842,89,Double,141,52.59,maintenance
8843,89,Double,142,66.93,maintenance
8844,89,Suite,143,88.39,maintenance
8845,89,Suite,144,197.83,maintenance
8846,89,Double,145,258.43,booked
8847,89,Single,146,455.41,maintenance
8848,89,Single,147,64.17,available
8849,89,Double,148,409.28,booked
8850,89,Suite,149,476.36,maintenance
8851,89,Suite,150,142.45,booked
8852,89,Double,151,156.39,booked
8853,89,Suite,152,268.28,available
8854,89,Suite,153,137.27,available
8855,89,Suite,154,279.59,maintenance
8856,89,Double,155,74.81,maintenance
8857,89,Double,156,269.58,booked
8858,89,Suite,157,194.78,available
8859,89,Suite,158,158.02,maintenance
8860,89,Suite,159,452.68,booked
8861,89,Single,160,210.71,available
8862,89,Single,161,196.97,booked
8863,89,Suite,162,266.71,available
8864,89,Double,163,474.33,available
8865,89,Suite,164,156.83,booked
8866,89,Suite,165,272.2,maintenance
8867,89,Single,166,217.71,booked
8868,89,Suite,167,228.78,available
8869,89,Suite,168,344.09,available
8870,89,Single,169,145.48,available
8871,89,Double,170,486.21,maintenance
8872,89,Single,171,136.27,available
8873,89,Double,172,227.13,booked
8874,89,Single,173,310.22,booked
8875,89,Single,174,59.04,available
8876,89,Single,175,412.44,maintenance
8877,89,Double,176,73.71,booked
8878,89,Single,177,184.16,available
8879,89,Suite,178,85.4,maintenance
8880,89,Suite,179,205.98,maintenance
8881,89,Double,180,124.53,booked
8882,89,Single,181,497.53,booked
8883,89,Double,182,143.62,maintenance
8884,89,Single,183,351.15,maintenance
8885,89,Double,184,485.66,booked
8886,89,Suite,185,413.07,booked
8887,89,Suite,186,192.14,available
8888,89,Suite,187,191.75,booked
8889,89,Double,188,244.41,booked
8890,89,Single,189,423.51,available
8891,89,Double,190,181.08,available
8892,89,Single,191,371.28,booked
8893,89,Single,192,311.88,booked
8894,89,Double,193,185.39,maintenance
8895,89,Single,194,226.06,booked
8896,89,Suite,195,482.74,booked
8897,89,Single,196,211.9,available
8898,89,Suite,197,329.43,available
8899,89,Double,198,380.76,booked
8900,89,Suite,199,338.45,available
8901,90,Suite,100,223.55,maintenance
8902,90,Double,101,108.92,booked
8903,90,Single,102,264.34,booked
8904,90,Suite,103,168.22,booked
8905,90,Single,104,351.41,available
8906,90,Suite,105,428.08,available
8907,90,Suite,106,55.33,booked
8908,90,Single,107,306.87,maintenance
8909,90,Double,108,75.07,booked
8910,90,Suite,109,334.89,maintenance
8911,90,Single,110,465.16,maintenance
8912,90,Double,111,370.02,maintenance
8913,90,Suite,112,113.61,booked
8914,90,Single,113,235.83,available
8915,90,Suite,114,106.16,booked
8916,90,Double,115,392.34,available
8917,90,Single,116,159.64,available
8918,90,Single,117,69.4,booked
8919,90,Single,118,460.09,booked
8920,90,Single,119,92.99,available
8921,90,Double,120,203.22,booked
8922,90,Double,121,117.07,booked
8923,90,Suite,122,171.17,booked
8924,90,Suite,123,313.56,booked
8925,90,Double,124,140.39,maintenance
8926,90,Double,125,441.37,maintenance
8927,90,Double,126,397.31,maintenance
8928,90,Suite,127,75.32,maintenance
8929,90,Double,128,451.32,available
8930,90,Single,129,424.96,booked
8931,90,Double,130,197.31,available
8932,90,Suite,131,314.44,booked
8933,90,Suite,132,126.62,booked
8934,90,Suite,133,470.45,booked
8935,90,Single,134,465.63,booked
8936,90,Double,135,209.96,available
8937,90,Double,136,61.29,available
8938,90,Single,137,121.19,booked
8939,90,Suite,138,438.6,booked
8940,90,Double,139,494.17,available
8941,90,Double,140,493.08,available
8942,90,Double,141,162.84,available
8943,90,Single,142,182.15,maintenance
8944,90,Single,143,171.24,booked
8945,90,Single,144,448.46,available
8946,90,Double,145,286.38,maintenance
8947,90,Double,146,130.88,booked
8948,90,Double,147,82.41,maintenance
8949,90,Double,148,210.14,maintenance
8950,90,Single,149,374.17,maintenance
8951,90,Single,150,234.35,available
8952,90,Single,151,160.33,booked
8953,90,Double,152,429.03,booked
8954,90,Suite,153,479.46,maintenance
8955,90,Double,154,396.8,booked
8956,90,Suite,155,393.35,available
8957,90,Double,156,94.28,booked
8958,90,Single,157,362.0,available
8959,90,Double,158,179.16,maintenance
8960,90,Suite,159,444.44,available
8961,90,Single,160,479.31,maintenance
8962,90,Single,161,176.85,available
8963,90,Double,162,101.58,available
8964,90,Double,163,479.09,available
8965,90,Suite,164,202.32,maintenance
8966,90,Suite,165,283.16,available
8967,90,Suite,166,489.47,maintenance
8968,90,Suite,167,87.4,maintenance
8969,90,Double,168,498.12,booked
8970,90,Single,169,67.1,available
8971,90,Double,170,457.2,booked
8972,90,Suite,171,237.66,maintenance
8973,90,Single,172,267.07,available
8974,90,Suite,173,434.68,booked
8975,90,Single,174,105.61,maintenance
8976,90,Single,175,355.82,booked
8977,90,Suite,176,279.21,available
8978,90,Single,177,314.37,maintenance
8979,90,Single,178,252.38,booked
8980,90,Suite,179,457.64,available
8981,90,Double,180,224.82,maintenance
8982,90,Suite,181,213.67,maintenance
8983,90,Single,182,120.29,maintenance
8984,90,Double,183,211.54,available
8985,90,Single,184,174.73,available
8986,90,Single,185,133.47,available
8987,90,Double,186,187.93,booked
8988,90,Suite,187,300.9,booked
8989,90,Double,188,299.16,maintenance
8990,90,Suite,189,111.06,maintenance
8991,90,Suite,190,314.15,available
8992,90,Double,191,283.17,maintenance
8993,90,Single,192,450.79,available
8994,90,Double,193,220.97,available
8995,90,Double,194,334.93,booked
8996,90,Single,195,414.71,available
8997,90,Double,196,420.33,maintenance
8998,90,Suite,197,213.86,maintenance
8999,90,Suite,198,289.22,maintenance
9000,90,Single,199,361.58,available
9001,91,Double,100,286.2,maintenance
9002,91,Suite,101,55.78,available
9003,91,Single,102,385.09,available
9004,91,Suite,103,160.4,maintenance
9005,91,Suite,104,463.61,available
9006,91,Single,105,123.91,maintenance
9007,91,Double,106,405.5,available
9008,91,Suite,107,383.8,booked
9009,91,Double,108,392.28,maintenance
9010,91,Single,109,105.72,available
9011,91,Double,110,187.51,maintenance
9012,91,Suite,111,303.67,maintenance
9013,91,Suite,112,141.61,booked
9014,91,Suite,113,296.88,booked
9015,91,Single,114,216.48,available
9016,91,Suite,115,137.93,booked
9017,91,Single,116,187.96,maintenance
9018,91,Double,117,217.95,available
9019,91,Suite,118,171.65,booked
9020,91,Single,119,257.18,maintenance
9021,91,Suite,120,82.86,booked
9022,91,Suite,121,51.82,maintenance
9023,91,Single,122,377.22,maintenance
9024,91,Single,123,83.03,booked
9025,91,Suite,124,463.99,booked
9026,91,Double,125,270.4,maintenance
9027,91,Double,126,413.42,booked
9028,91,Double,127,112.85,available
9029,91,Double,128,209.14,maintenance
9030,91,Suite,129,377.37,available
9031,91,Single,130,477.11,maintenance
9032,91,Single,131,289.58,available
9033,91,Suite,132,237.83,booked
9034,91,Single,133,475.3,booked
9035,91,Double,134,353.29,booked
9036,91,Suite,135,457.85,available
9037,91,Suite,136,116.54,maintenance
9038,91,Suite,137,438.54,maintenance
9039,91,Double,138,56.11,maintenance
9040,91,Suite,139,336.51,available
9041,91,Suite,140,182.01,maintenance
9042,91,Single,141,308.74,available
9043,91,Suite,142,97.72,booked
9044,91,Double,143,413.12,available
9045,91,Suite,144,451.58,booked
9046,91,Single,145,369.82,maintenance
9047,91,Suite,146,487.47,maintenance
9048,91,Double,147,324.85,available
9049,91,Single,148,79.61,maintenance
9050,91,Single,149,395.37,available
9051,91,Single,150,191.07,available
9052,91,Suite,151,155.08,available
9053,91,Double,152,134.85,maintenance
9054,91,Double,153,117.31,available
9055,91,Double,154,234.98,booked
9056,91,Suite,155,275.76,booked
9057,91,Single,156,160.58,booked
9058,91,Suite,157,312.66,booked
9059,91,Double,158,75.99,booked
9060,91,Single,159,211.11,maintenance
9061,91,Single,160,65.4,maintenance
9062,91,Single,161,356.95,booked
9063,91,Single,162,386.06,maintenance
9064,91,Double,163,222.47,maintenance
9065,91,Double,164,53.45,maintenance
9066,91,Double,165,312.97,available
9067,91,Single,166,84.28,maintenance
9068,91,Double,167,215.19,available
9069,91,Suite,168,494.48,available
9070,91,Double,169,202.19,booked
9071,91,Suite,170,212.21,available
9072,91,Single,171,334.5,available
9073,91,Suite,172,193.05,booked
9074,91,Single,173,166.92,booked
9075,91,Suite,174,353.29,available
9076,91,Suite,175,122.93,available
9077,91,Double,176,171.71,maintenance
9078,91,Double,177,363.9,maintenance
9079,91,Double,178,180.21,maintenance
9080,91,Double,179,248.53,booked
9081,91,Suite,180,63.72,available
9082,91,Suite,181,279.44,maintenance
9083,91,Double,182,210.71,booked
9084,91,Double,183,443.98,available
9085,91,Suite,184,293.18,maintenance
9086,91,Suite,185,257.21,maintenance
9087,91,Single,186,183.64,available
9088,91,Double,187,419.68,available
9089,91,Single,188,151.33,maintenance
9090,91,Suite,189,298.52,available
9091,91,Suite,190,300.41,booked
9092,91,Suite,191,386.76,maintenance
9093,91,Single,192,266.75,available
9094,91,Double,193,256.19,available
9095,91,Single,194,493.93,booked
9096,91,Double,195,110.12,booked
9097,91,Double,196,209.79,booked
9098,91,Double,197,136.85,booked
9099,91,Suite,198,323.79,available
9100,91,Single,199,215.44,available
9101,92,Suite,100,477.91,available
9102,92,Suite,101,429.69,maintenance
9103,92,Double,102,349.91,booked
9104,92,Double,103,419.45,maintenance
9105,92,Suite,104,418.12,maintenance
9106,92,Double,105,392.31,available
9107,92,Single,106,282.97,available
9108,92,Suite,107,456.93,available
9109,92,Suite,108,246.56,available
9110,92,Double,109,304.35,available
9111,92,Double,110,392.12,available
9112,92,Double,111,239.73,booked
9113,92,Single,112,423.3,maintenance
9114,92,Double,113,395.49,booked
9115,92,Single,114,318.4,available
9116,92,Suite,115,299.22,maintenance
9117,92,Double,116,210.53,available
9118,92,Double,117,368.53,booked
9119,92,Suite,118,71.86,maintenance
9120,92,Double,119,161.93,maintenance
9121,92,Single,120,196.15,maintenance
9122,92,Single,121,262.92,booked
9123,92,Suite,122,242.19,booked
9124,92,Double,123,188.1,maintenance
9125,92,Double,124,197.94,booked
9126,92,Suite,125,448.04,available
9127,92,Double,126,456.13,booked
9128,92,Double,127,299.97,maintenance
9129,92,Single,128,247.62,available
9130,92,Suite,129,95.97,available
9131,92,Suite,130,89.45,booked
9132,92,Suite,131,229.27,available
9133,92,Suite,132,403.11,available
9134,92,Double,133,123.6,maintenance
9135,92,Double,134,52.38,available
9136,92,Suite,135,64.27,available
9137,92,Double,136,80.72,booked
9138,92,Single,137,270.19,maintenance
9139,92,Double,138,126.34,available
9140,92,Double,139,344.08,booked
9141,92,Single,140,363.7,booked
9142,92,Double,141,197.99,available
9143,92,Double,142,315.33,booked
9144,92,Suite,143,213.54,maintenance
9145,92,Suite,144,285.02,maintenance
9146,92,Double,145,220.42,maintenance
9147,92,Double,146,185.03,maintenance
9148,92,Suite,147,484.92,booked
9149,92,Suite,148,472.33,maintenance
9150,92,Single,149,382.0,booked
9151,92,Single,150,352.72,available
9152,92,Suite,151,363.4,available
9153,92,Suite,152,429.55,available
9154,92,Double,153,493.66,booked
9155,92,Double,154,112.57,available
9156,92,Single,155,408.87,available
9157,92,Suite,156,316.63,maintenance
9158,92,Suite,157,58.71,available
9159,92,Single,158,112.3,booked
9160,92,Single,159,314.31,maintenance
9161,92,Double,160,294.59,booked
9162,92,Double,161,413.22,available
9163,92,Single,162,226.78,booked
9164,92,Double,163,145.28,maintenance
9165,92,Double,164,71.72,available
9166,92,Suite,165,411.32,available
9167,92,Double,166,280.11,available
9168,92,Double,167,288.74,booked
9169,92,Single,168,77.1,available
9170,92,Double,169,287.17,maintenance
9171,92,Double,170,225.65,maintenance
9172,92,Single,171,339.77,maintenance
9173,92,Double,172,472.83,booked
9174,92,Single,173,415.28,available
9175,92,Double,174,350.17,available
9176,92,Single,175,414.95,booked
9177,92,Single,176,482.7,booked
9178,92,Single,177,322.16,available
9179,92,Suite,178,259.44,booked
9180,92,Double,179,79.98,available
9181,92,Single,180,477.17,available
9182,92,Single,181,479.67,maintenance
9183,92,Single,182,170.06,available
9184,92,Double,183,434.92,booked
9185,92,Double,184,153.56,booked
9186,92,Single,185,199.33,maintenance
9187,92,Single,186,427.0,maintenance
9188,92,Double,187,312.8,maintenance
9189,92,Suite,188,378.72,booked
9190,92,Single,189,51.67,booked
9191,92,Suite,190,212.28,maintenance
9192,92,Single,191,117.54,maintenance
9193,92,Double,192,65.79,available
9194,92,Suite,193,383.98,maintenance
9195,92,Double,194,454.59,available
9196,92,Double,195,209.35,maintenance
9197,92,Suite,196,83.6,available
9198,92,Single,197,353.18,booked
9199,92,Single,198,474.53,available
9200,92,Suite,199,295.44,available
9201,93,Suite,100,272.35,booked
9202,93,Suite,101,243.21,maintenance
9203,93,Double,102,312.32,available
9204,93,Single,103,356.54,maintenance
9205,93,Suite,104,87.7,available
9206,93,Single,105,72.86,maintenance
9207,93,Suite,106,216.69,available
9208,93,Double,107,259.71,maintenance
9209,93,Double,108,396.4,booked
9210,93,Single,109,460.27,maintenance
9211,93,Double,110,120.84,maintenance
9212,93,Suite,111,84.4,booked
9213,93,Suite,112,425.98,available
9214,93,Single,113,163.67,available
9215,93,Single,114,228.86,available
9216,93,Single,115,232.88,maintenance
9217,93,Suite,116,177.32,maintenance
9218,93,Single,117,72.65,available
9219,93,Suite,118,81.15,available
9220,93,Double,119,257.9,booked
9221,93,Suite,120,455.04,available
9222,93,Suite,121,210.65,available
9223,93,Suite,122,245.05,available
9224,93,Suite,123,280.57,maintenance
9225,93,Suite,124,147.11,booked
9226,93,Suite,125,111.31,available
9227,93,Single,126,95.61,maintenance
9228,93,Single,127,191.19,maintenance
9229,93,Single,128,159.56,booked
9230,93,Single,129,442.15,booked
9231,93,Single,130,403.77,available
9232,93,Suite,131,284.7,booked
9233,93,Suite,132,75.28,maintenance
9234,93,Single,133,232.93,maintenance
9235,93,Single,134,383.89,available
9236,93,Suite,135,359.63,booked
9237,93,Single,136,443.79,available
9238,93,Double,137,252.54,booked
9239,93,Single,138,404.03,maintenance
9240,93,Double,139,436.38,available
